y,U_0,U_1,U_2
0.928616,10.1129,-2.58454,1.01162e-19
0.930207,10.1718,-2.57181,-9.77776e-20
0.931772,10.2297,-2.55933,9.55686e-20
0.93331,10.2867,-2.54711,9.77765e-20
0.934823,10.3428,-2.53515,-9.55696e-20
0.936311,10.3981,-2.52345,8.50884e-33
0.937775,10.4526,-2.51203,-1.8087e-19
0.939215,10.5064,-2.50088,-2.93483e-21
0.940633,10.5596,-2.49,2.65043e-19
0.942029,10.6121,-2.4794,8.71056e-20
0.943403,10.664,-2.46908,-8.43758e-20
0.944755,10.7154,-2.45903,-1.25899e-19
0.946088,10.7663,-2.44925,4.05923e-20
0.9474,10.8167,-2.43975,1.2753e-21
0.948694,10.8666,-2.43052,-4.08817e-20
0.949968,10.9162,-2.42157,7.8996e-20
0.951224,10.9653,-2.41288,2.93264e-22
0.952463,11.0141,-2.40445,-7.66171e-20
0.953684,11.0626,-2.39629,-5.59509e-22
0.954888,11.1107,-2.38838,3.73154e-20
0.956077,11.1585,-2.38073,0
0.957249,11.206,-2.37333,-3.59251e-20
0.958406,11.2533,-2.36618,-5.25959e-22
0.959548,11.3002,-2.35927,7.00897e-20
0.960675,11.3469,-2.3526,3.48681e-20
0.961788,11.3934,-2.34616,1.12457e-23
0.962888,11.4396,-2.33996,-3.34134e-20
0.963974,11.4856,-2.33398,-3.3247e-20
0.965047,11.5314,-2.32823,1.27503e-22
0.966108,11.5769,-2.32269,1.21871e-23
0.967157,11.6222,-2.31736,-1.15382e-22
0.968194,11.6673,-2.31225,-3.10216e-20
0.969219,11.7122,-2.30734,3.01811e-20
0.970233,11.7568,-2.30263,9.14586e-20
0.971236,11.8013,-2.29812,-2.93661e-20
0.972229,11.8455,-2.2938,-8.90508e-20
0.973211,11.8895,-2.28967,-2.9428e-20
0.974184,11.9332,-2.28572,2.86289e-20
0.975147,11.9767,-2.28195,2.8628e-20
0.976101,12.02,-2.27836,1.18158e-33
0.977045,12.0631,-2.27495,-1.15181e-33
0.977981,12.1059,-2.2717,-1.15256e-33
0.978908,12.1484,-2.26862,-1.33717e-20
0.979828,12.1907,-2.2657,-1.78086e-22
0.980739,12.2327,-2.26294,1.31936e-20
0.981642,12.2745,-2.26034,-1.28204e-20
0.982538,12.316,-2.25789,-1.28461e-20
0.983426,12.3572,-2.25558,1.24744e-20
0.984308,12.398,-2.25342,1.25001e-20
0.985183,12.4386,-2.25141,2.4291e-20
0.986051,12.4789,-2.24953,3.33478e-22
0.986912,12.5189,-2.2478,-2.39575e-20
0.987768,12.5586,-2.24619,5.81302e-21
0.988617,12.5979,-2.24472,-5.67377e-21
0.989461,12.6368,-2.24337,-1.14866e-20
0.990298,12.6755,-2.24215,5.59688e-21
0.991131,12.7137,-2.24106,5.62478e-21
0.991958,12.7516,-2.24008,5.42456e-21
0.99278,12.7892,-2.23923,2.72991e-21
0.993597,12.8263,-2.23849,-5.30987e-21
0.99441,12.8631,-2.23786,-3.80792e-23
0.995218,12.8995,-2.23734,3.76147e-23
0.996021,12.9355,-2.23694,-2.56759e-21
0.99682,12.971,-2.23664,-5.15678e-35
0.997615,13.0062,-2.23645,1.58888e-34
0.998406,13.041,-2.23636,6.00553e-22
0.999193,13.0753,-2.23637,2.18581e-25
0.999976,13.1092,-2.23648,-5.91391e-22
1.00076,13.1426,-2.23668,8.94408e-24
1.00153,13.1756,-2.23699,2.27686e-21
1.0023,13.2082,-2.23738,-4.43083e-21
1.00307,13.2403,-2.23787,-6.72578e-21
1.00384,13.272,-2.23845,4.32824e-21
1.0046,13.3032,-2.23912,4.34633e-21
1.00537,13.3339,-2.23987,9.34783e-36
1.00612,13.3642,-2.24071,4.10856e-21
1.00688,13.3941,-2.24163,8.18754e-21
1.00763,13.4234,-2.24264,-3.91383e-21
1.00838,13.4523,-2.24372,-7.99281e-21
1.00913,13.4808,-2.24489,7.77313e-21
1.00988,13.5087,-2.24613,1.24985e-22
1.01062,13.5362,-2.24745,-1.23958e-22
1.01136,13.5633,-2.24884,-7.21218e-21
1.0121,13.5898,-2.25031,-2.30007e-22
1.01284,13.6159,-2.25185,1.44398e-20
1.01358,13.6417,-2.25346,-7.10409e-21
1.01432,13.667,-2.25516,-1.45897e-23
1.01506,13.6921,-2.25693,7.90079e-23
1.01581,13.7168,-2.25878,-6.94389e-21
1.01656,13.7412,-2.26071,0
1.01731,13.7652,-2.26272,0
1.01806,13.789,-2.26481,1.45564e-33
1.01882,13.8123,-2.26697,-1.29955e-20
1.01958,13.8354,-2.26922,-1.2995e-20
1.02034,13.8581,-2.27154,2.5509e-20
1.02111,13.8806,-2.27394,1.29535e-20
1.02188,13.9026,-2.27642,-1.26583e-20
1.02265,13.9244,-2.27898,1.21663e-20
1.02343,13.9459,-2.28162,2.36666e-22
1.02421,13.967,-2.28434,-2.4218e-20
1.025,13.9878,-2.28713,1.16272e-20
1.02579,14.0084,-2.29,2.66855e-22
1.02658,14.0286,-2.29295,-2.35447e-20
1.02738,14.0486,-2.29598,1.15568e-20
1.02818,14.0683,-2.29908,1.15562e-20
1.02899,14.0876,-2.30227,1.12238e-20
1.0298,14.1068,-2.30553,1.18768e-22
1.03062,14.1256,-2.30887,1.09456e-20
1.03144,14.1442,-2.31229,1.56356e-22
1.03227,14.1626,-2.31578,-1.10614e-20
1.0331,14.1807,-2.31936,1.78509e-22
1.03394,14.1986,-2.32301,-1.06543e-20
1.03478,14.2162,-2.32675,-2.09532e-20
1.03563,14.2337,-2.33056,1.01426e-20
1.03649,14.2509,-2.33445,3.10951e-20
1.03735,14.2679,-2.33843,5.60923e-23
1.03822,14.2848,-2.34248,-1.00588e-20
1.0391,14.3014,-2.34661,9.82463e-21
