y,U_0,U_1,U_2
6.70495,42.2901,-0.403978,-4.91698e-21
6.79468,42.0423,-0.387691,5.49952e-21
6.88244,41.8042,-0.371907,-6.24407e-21
6.96813,41.5739,-0.356545,-1.50384e-20
7.0517,41.3498,-0.341581,3.4968e-21
7.13309,41.1307,-0.327011,2.61108e-21
7.21224,40.9158,-0.312834,-1.0689e-21
7.28912,40.7046,-0.299052,1.94305e-21
7.3637,40.4965,-0.285666,1.89885e-21
7.43597,40.2914,-0.272677,-7.01955e-21
7.5059,40.0887,-0.260084,1.01737e-20
7.57351,39.8883,-0.247887,1.52993e-20
7.63878,39.69,-0.236083,-7.23299e-21
7.70175,39.4936,-0.22467,-8.3364e-21
7.76243,39.2989,-0.213644,-1.03386e-21
7.82084,39.1058,-0.203002,2.75819e-21
7.87701,38.9141,-0.192739,-1.6761e-21
7.93098,38.7238,-0.182852,3.59789e-23
7.9828,38.5347,-0.173335,2.19074e-21
8.0325,38.3467,-0.164182,-4.5823e-21
8.08014,38.1599,-0.155389,2.37831e-21
8.12576,37.9741,-0.146948,-1.24766e-21
8.16941,37.7893,-0.138854,-2.34446e-21
8.21116,37.6054,-0.131101,3.01131e-21
8.25106,37.4225,-0.123681,2.52077e-21
8.28917,37.2406,-0.116587,6.00881e-22
8.32554,37.0595,-0.109813,-1.54452e-21
8.36023,36.8794,-0.10335,-2.21928e-21
8.39331,36.7003,-0.0971907,-1.28236e-21
8.42483,36.5221,-0.0913271,3.51154e-21
8.45484,36.3449,-0.0857511,-2.91068e-21
8.48341,36.1687,-0.0804541,-1.61799e-21
8.5106,35.9935,-0.0754277,4.27885e-21
8.53646,35.8194,-0.0706632,-1.29433e-21
8.56104,35.6463,-0.0661516,-1.32992e-21
8.5844,35.4743,-0.0618839,2.48283e-21
8.60659,35.3034,-0.0578513,-3.47807e-22
8.62766,35.1337,-0.0540445,-9.93168e-22
8.64767,34.9651,-0.0504544,5.01638e-22
8.66665,34.7977,-0.0470721,3.50696e-22
8.68467,34.6314,-0.0438884,3.62569e-22
8.70175,34.4663,-0.0408945,-5.08384e-22
8.71795,34.3024,-0.0380815,-3.63755e-22
8.73331,34.1396,-0.0354407,-9.86003e-22
8.74786,33.978,-0.0329637,-5.11095e-22
8.76165,33.8176,-0.0306421,8.78373e-22
8.77471,33.6582,-0.0284679,-2.65637e-22
8.78709,33.5001,-0.0264332,4.47477e-22
8.79881,33.343,-0.0245305,2.27568e-22
8.8099,33.187,-0.0227523,-4.82898e-22
8.8204,33.032,-0.0210917,-1.88768e-22
8.83035,32.8781,-0.0195419,-3.55241e-22
8.83975,32.7251,-0.0180964,8.52034e-23
8.84866,32.5731,-0.016749,2.44817e-22
8.85708,32.422,-0.0154939,7.44916e-23
8.86505,32.2717,-0.0143253,-1.13344e-22
8.87259,32.1224,-0.0132379,6.60721e-23
8.87971,31.9738,-0.0122266,-1.0042e-23
8.88646,31.8259,-0.0112867,1.66545e-23
8.89283,31.6788,-0.0104136,1.85659e-23
8.89886,31.5323,-0.00960286,-1.66978e-23
8.90456,31.3864,-0.00885051,-6.03714e-24
8.90995,31.2411,-0.00815269,-5.39719e-27
8.91504,31.0964,-0.00750576,-1.43139e-23
8.91986,30.9521,-0.00690631,-2.35961e-23
8.92441,30.8082,-0.00635113,1.10452e-23
8.92872,30.6647,-0.00583718,-3.49768e-23
8.93278,30.5215,-0.00536163,-2.28279e-23
8.93663,30.3786,-0.00492182,5.89796e-23
8.94026,30.236,-0.00451523,9.45282e-23
8.94369,30.0935,-0.00413954,1.18894e-22
8.94694,29.9511,-0.00379254,-1.93581e-24
8.95,29.8088,-0.00347219,-2.19249e-22
8.9529,29.6665,-0.00317656,-6.92416e-23
8.95564,29.5242,-0.00290386,9.97371e-23
8.95823,29.3817,-0.00265242,0
8.96067,29.2391,-0.00242068,-1.93836e-22
8.96298,29.0963,-0.00220719,-7.04354e-23
8.96517,28.9532,-0.00201059,3.69909e-22
8.96723,28.8097,-0.00182962,2.0168e-23
8.96918,28.6658,-0.00166311,2.34304e-23
8.97102,28.5214,-0.00150997,1.54283e-22
8.97276,28.3765,-0.00136919,5.25157e-23
8.97441,28.2309,-0.00123984,-1.07454e-22
8.97596,28.0846,-0.00112103,-3.83317e-22
8.97743,27.9375,-0.00101197,1.13269e-24
8.97882,27.7894,-0.000911912,1.28991e-22
8.98013,27.6404,-0.000820156,2.32055e-23
8.98137,27.4902,-0.000736063,5.44749e-23
8.98254,27.3389,-0.000659042,3.12701e-23
8.98365,27.1861,-0.000588543,-7.99754e-23
8.9847,27.0319,-0.000524061,-5.56841e-23
8.98569,26.8761,-0.000465126,-1.74749e-22
8.98662,26.7185,-0.000411306,-8.0402e-23
8.9875,26.559,-0.000362203,5.73517e-23
8.98834,26.3973,-0.000317446,7.50745e-23
8.98913,26.2332,-0.000276696,1.66943e-22
8.98988,26.0666,-0.00023964,-6.51065e-23
8.99058,25.8972,-0.000205987,-1.73926e-23
8.99125,25.7246,-0.000175472,4.46805e-23
8.99188,25.5486,-0.000147849,3.51592e-23
8.99248,25.3688,-0.000122891,-4.90771e-23
8.99304,25.1848,-0.000100391,8.79759e-23
8.99357,24.996,-8.01574e-05,-2.26584e-23
8.99408,24.802,-6.20131e-05,-3.12162e-23
8.99455,24.6021,-4.5797e-05,4.94003e-23
8.99501,24.3956,-3.13613e-05,-9.10554e-23
8.99543,24.1816,-1.85681e-05,9.52574e-23
8.99583,23.9591,-7.29281e-06,1.98916e-23
8.99622,23.7267,2.57648e-06,-7.36724e-23
8.99658,23.4829,1.11445e-05,7.23191e-23
8.99692,23.2259,1.85069e-05,3.07925e-24
8.99724,22.9533,2.47488e-05,-1.2436e-22
8.99755,22.662,2.9945e-05,2.92852e-23
8.99784,22.3479,3.41641e-05,-4.93761e-23
8.99811,22.0057,3.74677e-05,8.16034e-24
8.99837,21.6279,3.99057e-05,5.85748e-23
8.99861,21.2036,4.15128e-05,8.26348e-23
8.99885,20.7164,4.23082e-05,1.72558e-23
8.99907,20.1396,4.23236e-05,-9.24493e-23
8.99927,19.4254,4.17113e-05,5.36315e-23
8.99947,18.4771,4.07464e-05,2.1037e-23
8.99966,17.0549,3.74547e-05,-9.57828e-23
8.99983,14.3797,2.27403e-05,-9.71531e-23
9,0,0,0
